broker, nTopics, nNotifications, nSubscriptions, msgSize, notificationFreq, Avg. Throughput, Avg. Delay, Avg. CPU(ns), Avg. CPU(%), Avg. Memory(B), rxBytes, rxPackets, txBytes, txPackets
BE-Tree,0,1000000,10000,0,0,33685,0,0,100,5.708835,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13528,0,0,100,6.371120,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13424,0,0,100,6.371820,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13558,0,0,100,6.373113,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6637,0,0,100,7.022233,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6619,0,0,100,7.023206,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6709,0,0,100,7.02329,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1312,0,0,100,11.509289,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1311,0,0,100,11.50921,0,0,0,0
BE-Tree,0,1000000,500000,0,0,1308,0,0,100,11.509411,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,648,0,0,100,17.586332,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,652,0,0,100,17.586992,0,0,0,0
BE-Tree,0,1000000,1000000,0,0,650,0,0,100,17.587289,0,0,0,0
BE-Tree,0,1000000,100,0,0,61894,0,0,100,5.651939,0,0,0,0
BE-Tree,0,1000000,100,0,0,61728,0,0,100,5.653030,0,0,0,0
BE-Tree,0,1000000,100,0,0,61814,0,0,100,5.65168,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61650,0,0,100,5.663561,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61574,0,0,100,5.661523,0,0,0,0
BE-Tree,0,1000000,1000,0,0,61614,0,0,100,5.665635,0,0,0,0
BE-Tree,0,1000000,5000,0,0,43808,0,0,100,5.687001,0,0,0,0
BE-Tree,0,1000000,5000,0,0,43909,0,0,100,5.686969,0,0,0,0
BE-Tree,0,1000000,5000,0,0,43931,0,0,100,5.691209,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33475,0,0,100,5.715206,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33425,0,0,100,5.708592,0,0,0,0
BE-Tree,0,1000000,10000,0,0,33514,0,0,100,5.709107,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13526,0,0,100,6.371536,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13480,0,0,100,6.371923,0,0,0,0
BE-Tree,0,1000000,50000,0,0,13480,0,0,100,6.371404,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6681,0,0,100,7.022416,0,0,0,0
BE-Tree,0,1000000,100000,0,0,6696,0,0,100,7.022867,0,0,0,0
